dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
3,2,rooster,Is the bird you have in mind a peacock?,No.,"[{'turkey', 'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'turkey', 'budgie', 'rooster'}, {'turkey', 'budgie', 'rooster'}, {'turkey', 'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'turkey', 'budgie', 'rooster'}, {'turkey', 'budgie', 'rooster'}, {'turkey', 'budgie', 'rooster'}, {'turkey', 'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}]","{'turkey': 4.166666666666667, 'budgie': 4.166666666666667, 'rooster': 4.166666666666667, 'pig': 1.5, 'platypus': 1.5, 'peacock': 1.5, 'beaver': 1.5, 'deer': 1.5}","{'turkey': 0.2083, 'budgie': 0.2083, 'rooster': 0.2083, 'pig': 0.075, 'platypus': 0.075, 'peacock': 0.075, 'beaver': 0.075, 'deer': 0.075}"
3,3,rooster,Is the bird you have in mind a turkey?,No.,"[{'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'budgie', 'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'budgie', 'rooster'}]","{'budgie': 4.0, 'rooster': 4.0, 'pig': 2.0, 'platypus': 2.0, 'turkey': 2.0, 'peacock': 2.0, 'beaver': 2.0, 'deer': 2.0}","{'budgie': 0.2, 'rooster': 0.2, 'pig': 0.1, 'platypus': 0.1, 'turkey': 0.1, 'peacock': 0.1, 'beaver': 0.1, 'deer': 0.1}"
3,4,rooster,Is the bird you have in mind a budgie?,No.,"[{'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}]","{'pig': 1.125, 'rooster': 12.125, 'platypus': 1.125, 'turkey': 1.125, 'budgie': 1.125, 'peacock': 1.125, 'beaver': 1.125, 'deer': 1.125}","{'pig': 0.0563, 'rooster': 0.6062, 'platypus': 0.0563, 'turkey': 0.0563, 'budgie': 0.0563, 'peacock': 0.0563, 'beaver': 0.0563, 'deer': 0.0563}"
3,5,rooster,Is the bird you have in mind a rooster?,Yes! That's correct.,"[{'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}, {'rooster'}, {'pig', 'rooster', 'platypus', 'turkey', 'budgie', 'peacock', 'beaver', 'deer'}]","{'pig': 1.875, 'rooster': 6.875, 'platypus': 1.875, 'turkey': 1.875, 'budgie': 1.875, 'peacock': 1.875, 'beaver': 1.875, 'deer': 1.875}","{'pig': 0.0938, 'rooster': 0.3438, 'platypus': 0.0938, 'turkey': 0.0938, 'budgie': 0.0938, 'peacock': 0.0938, 'beaver': 0.0938, 'deer': 0.0938}"
4,0,owl,Is the item you are thinking of a bird?,Yes.,"[{'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}, {'owl', 'pigeon', 'eagle', 'falcon'}]","{'owl': 5.0, 'pigeon': 5.0, 'eagle': 5.0, 'falcon': 5.0}","{'owl': 0.25, 'pigeon': 0.25, 'eagle': 0.25, 'falcon': 0.25}"
4,1,owl,Is the item you are thinking of an eagle?,No.,"[{'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}, {'owl', 'pigeon', 'falcon'}]","{'owl': 6.583333333333332, 'pigeon': 6.583333333333332, 'falcon': 6.583333333333332, 'eagle': 0.25}","{'owl': 0.3292, 'pigeon': 0.3292, 'falcon': 0.3292, 'eagle': 0.0125}"
4,2,owl,Is the item you are thinking of a falcon?,No.,"[{'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'pigeon'}]","{'owl': 6.0, 'falcon': 4.0, 'eagle': 4.0, 'pigeon': 6.0}","{'owl': 0.3, 'falcon': 0.2, 'eagle': 0.2, 'pigeon': 0.3}"
4,3,owl,Is the item you are thinking of a pigeon?,No.,"[{'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl'}]","{'owl': 9.5, 'falcon': 3.5, 'eagle': 3.5, 'pigeon': 3.5}","{'owl': 0.475, 'falcon': 0.175, 'eagle': 0.175, 'pigeon': 0.175}"
4,4,owl,Is the item you are thinking of an owl?,Yes! That's correct.,"[{'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}, {'owl'}, {'owl'}, {'owl', 'falcon', 'eagle', 'pigeon'}]","{'owl': 10.25, 'falcon': 3.25, 'eagle': 3.25, 'pigeon': 3.25}","{'owl': 0.5125, 'falcon': 0.1625, 'eagle': 0.1625, 'pigeon': 0.1625}"
5,0,falcon,Is the item you have in mind a bird?,Yes.,"[{'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'parakeet', 'falcon'}]","{'owl': 5.0, 'peacock': 5.0, 'parakeet': 5.0, 'falcon': 5.0}","{'owl': 0.25, 'peacock': 0.25, 'parakeet': 0.25, 'falcon': 0.25}"
5,1,falcon,Is the item you have in mind an owl?,No.,"[{'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}, {'peacock', 'parakeet', 'falcon'}]","{'peacock': 6.583333333333331, 'parakeet': 6.583333333333331, 'falcon': 6.583333333333331, 'owl': 0.25}","{'peacock': 0.3292, 'parakeet': 0.3292, 'falcon': 0.3292, 'owl': 0.0125}"
5,2,falcon,Is the item you have in mind a falcon?,Yes! That's correct.,"[{'falcon'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'falcon'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'falcon'}, {'falcon'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'falcon'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}, {'owl', 'peacock', 'falcon', 'parakeet'}]","{'falcon': 8.75, 'owl': 3.75, 'peacock': 3.75, 'parakeet': 3.75}","{'falcon': 0.4375, 'owl': 0.1875, 'peacock': 0.1875, 'parakeet': 0.1875}"
6,0,hamster,Is the item an animal?,Yes.,"[{'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}, {'bear', 'chipmunk', 'zebra', 'hamster'}]","{'bear': 5.0, 'chipmunk': 5.0, 'zebra': 5.0, 'hamster': 5.0}","{'bear': 0.25, 'chipmunk': 0.25, 'zebra': 0.25, 'hamster': 0.25}"
6,1,hamster,Is the animal a bear?,No.,"[{'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}, {'zebra', 'chipmunk', 'hamster'}]","{'zebra': 6.666666666666664, 'chipmunk': 6.666666666666664, 'hamster': 6.666666666666664}","{'zebra': 0.3333, 'chipmunk': 0.3333, 'hamster': 0.3333}"
6,2,hamster,Is the animal a chipmunk?,No.,"[{'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}, {'zebra', 'hamster'}]","{'bear': 1.0, 'zebra': 9.0, 'chipmunk': 1.0, 'hamster': 9.0}","{'bear': 0.05, 'zebra': 0.45, 'chipmunk': 0.05, 'hamster': 0.45}"
6,3,hamster,Is the animal a hamster?,Yes! That's correct.,"[{'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}]","{'hamster': 18.5, 'bear': 0.5, 'zebra': 0.5, 'chipmunk': 0.5}","{'hamster': 0.925, 'bear': 0.025, 'zebra': 0.025, 'chipmunk': 0.025}"
7,0,dolphin,Is the item you have in mind an animal?,Yes.,"[{'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}]","{'beaver': 5.0, 'ox': 5.0, 'cougar': 5.0, 'dolphin': 5.0}","{'beaver': 0.25, 'ox': 0.25, 'cougar': 0.25, 'dolphin': 0.25}"
7,1,dolphin,Is the animal you are thinking of a mammal?,Yes.,"[{'ox', 'dolphin', 'beaver', 'cougar'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}, {'beaver', 'ox', 'cougar', 'dolphin'}]","{'ox': 5.0, 'dolphin': 5.0, 'beaver': 5.0, 'cougar': 5.0}","{'ox': 0.25, 'dolphin': 0.25, 'beaver': 0.25, 'cougar': 0.25}"
7,2,dolphin,Does the animal you have in mind live in water?,Yes.,"[{'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'beaver', 'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin', 'ox', 'beaver', 'cougar'}]","{'dolphin': 9.25, 'ox': 1.75, 'beaver': 7.25, 'cougar': 1.75}","{'dolphin': 0.4625, 'ox': 0.0875, 'beaver': 0.3625, 'cougar': 0.0875}"
7,3,dolphin,Is the animal you are thinking of a dolphin?,Yes! That's correct.,"[{'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}, {'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}, {'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin', 'ox', 'beaver', 'cougar'}, {'dolphin'}]","{'dolphin': 12.5, 'ox': 2.5, 'beaver': 2.5, 'cougar': 2.5}","{'dolphin': 0.625, 'ox': 0.125, 'beaver': 0.125, 'cougar': 0.125}"
8,0,deer,Is the item alive?,Yes.,"[{'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}]","{'fawn': 5.0, 'gorilla': 5.0, 'elephant': 5.0, 'deer': 5.0}","{'fawn': 0.25, 'gorilla': 0.25, 'elephant': 0.25, 'deer': 0.25}"
8,1,deer,Is the item a mammal?,Yes.,"[{'gorilla', 'elephant', 'deer'}, {'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}, {'fawn', 'gorilla', 'elephant', 'deer'}]","{'gorilla': 5.333333333333334, 'elephant': 5.333333333333334, 'deer': 5.333333333333334, 'fawn': 4.0}","{'gorilla': 0.2667, 'elephant': 0.2667, 'deer': 0.2667, 'fawn': 0.2}"
