dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
4,2,owl,Is the item you have an eagle?,No.,"[{'falcon'}, {'falcon', 'owl'}, {'falcon'}, {'falcon'}, {'falcon', 'owl'}, {'falcon', 'owl'}, {'falcon'}, {'falcon', 'owl'}, {'falcon'}, {'falcon'}, {'falcon', 'owl'}, {'falcon', 'owl'}, {'falcon'}, {'falcon'}, {'falcon', 'owl'}, {'falcon'}, {'falcon', 'owl'}, {'falcon', 'owl'}, {'falcon'}, {'falcon'}]","{'falcon': 15.5, 'owl': 4.5}","{'falcon': 0.775, 'owl': 0.225}"
4,3,owl,Is the item you have a falcon?,No.,"[{'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}]",{'owl': 20.0},{'owl': 1.0}
4,4,owl,Is the item you have an owl?,Yes! That's correct.,"[{'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}, {'owl'}]",{'owl': 20.0},{'owl': 1.0}
5,0,falcon,Is your item a bird?,Yes.,"[{'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}, {'peacock', 'falcon', 'parakeet', 'owl'}]","{'peacock': 5.0, 'falcon': 5.0, 'parakeet': 5.0, 'owl': 5.0}","{'peacock': 0.25, 'falcon': 0.25, 'parakeet': 0.25, 'owl': 0.25}"
5,1,falcon,Is your item a parakeet?,No.,"[{'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}, {'peacock', 'falcon', 'owl'}]","{'peacock': 6.666666666666664, 'falcon': 6.666666666666664, 'owl': 6.666666666666664}","{'peacock': 0.3333, 'falcon': 0.3333, 'owl': 0.3333}"
5,2,falcon,Is your item an owl?,No.,"[{'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon'}, {'peacock', 'falcon', 'giraffe', 'cheetah', 'fawn'}]","{'peacock': 9.7, 'falcon': 9.7, 'giraffe': 0.2, 'cheetah': 0.2, 'fawn': 0.2}","{'peacock': 0.485, 'falcon': 0.485, 'giraffe': 0.01, 'cheetah': 0.01, 'fawn': 0.01}"
5,3,falcon,Is your item a falcon?,Yes! That's correct.,"[{'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}, {'falcon'}]",{'falcon': 20.0},{'falcon': 1.0}
6,0,hamster,Is the item you have an animal?,Yes.,"[{'zebra', 'hamster', 'chipmunk', 'bear'}, {'zebra', 'hamster', 'chipmunk', 'bear'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster', 'chipmunk', 'bear'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'zebra', 'hamster', 'chipmunk', 'bear'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}]","{'zebra': 5.0, 'hamster': 5.0, 'chipmunk': 5.0, 'bear': 5.0}","{'zebra': 0.25, 'hamster': 0.25, 'chipmunk': 0.25, 'bear': 0.25}"
6,1,hamster,Does the animal you have belong to the rodent family?,Yes.,"[{'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}]","{'chipmunk': 10.0, 'hamster': 10.0}","{'chipmunk': 0.5, 'hamster': 0.5}"
6,2,hamster,Is the animal you have commonly found in the wild?,No.,"[{'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}]","{'chipmunk': 6.25, 'hamster': 13.25, 'bear': 0.25, 'zebra': 0.25}","{'chipmunk': 0.3125, 'hamster': 0.6625, 'bear': 0.0125, 'zebra': 0.0125}"
6,3,hamster,Is the animal you have commonly kept as a pet?,Yes.,"[{'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}]","{'chipmunk': 2.0, 'hamster': 18.0}","{'chipmunk': 0.1, 'hamster': 0.9}"
6,4,hamster,Is the animal you have small in size?,Yes.,"[{'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}]","{'chipmunk': 10.0, 'hamster': 10.0}","{'chipmunk': 0.5, 'hamster': 0.5}"
6,5,hamster,Is the animal you have known for its ability to climb trees?,No.,"[{'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}]","{'hamster': 16.0, 'chipmunk': 4.0}","{'hamster': 0.8, 'chipmunk': 0.2}"
6,6,hamster,Is the animal you have known for its cheek pouches?,Yes.,"[{'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}]","{'chipmunk': 9.0, 'hamster': 11.0}","{'chipmunk': 0.45, 'hamster': 0.55}"
6,7,hamster,The item you have is a chipmunk.,"No, that's not correct.","[{'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}]","{'chipmunk': 0.5, 'hamster': 19.5}","{'chipmunk': 0.025, 'hamster': 0.975}"
6,8,hamster,I apologize for the mistake. Let me try again. Is the animal you have known for its ability to swim?,No.,"[{'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}]","{'chipmunk': 0.5, 'hamster': 19.5}","{'chipmunk': 0.025, 'hamster': 0.975}"
6,9,hamster,I apologize again for the mistake. Let me try one more time. Is the animal you have small and fluffy?,Yes.,"[{'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'zebra', 'bear', 'leotards', 'boots', 'gown', 'hamster', 'mittens', 'chipmunk'}, {'zebra', 'bear', 'leotards', 'boots', 'gown', 'hamster', 'mittens', 'chipmunk'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'bear', 'zebra', 'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'hamster'}]","{'hamster': 16.0, 'zebra': 0.5, 'bear': 0.5, 'leotards': 0.25, 'boots': 0.25, 'gown': 0.25, 'mittens': 0.25, 'chipmunk': 2.0}","{'hamster': 0.8, 'zebra': 0.025, 'bear': 0.025, 'leotards': 0.0125, 'boots': 0.0125, 'gown': 0.0125, 'mittens': 0.0125, 'chipmunk': 0.1}"
6,10,hamster,The item you have is a hamster.,Yes! That's correct. Well done!,"[{'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'zebra', 'bear', 'leotards', 'boots', 'gown', 'hamster', 'mittens', 'chipmunk'}, {'chipmunk', 'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'chipmunk', 'hamster'}, {'hamster'}, {'hamster'}, {'chipmunk', 'hamster'}]","{'hamster': 12.625, 'chipmunk': 6.625, 'zebra': 0.125, 'bear': 0.125, 'leotards': 0.125, 'boots': 0.125, 'gown': 0.125, 'mittens': 0.125}","{'hamster': 0.6312, 'chipmunk': 0.3312, 'zebra': 0.0063, 'bear': 0.0063, 'leotards': 0.0063, 'boots': 0.0063, 'gown': 0.0063, 'mittens': 0.0063}"
7,0,dolphin,Is the item something that is worn?,No.,"[{'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'ox'}, {'ox'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'ox'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'ox'}, {'ox'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'ox'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox'}, {'beaver', 'ox', 'dolphin', 'cougar'}]","{'beaver': 3.75, 'ox': 9.75, 'dolphin': 3.25, 'cougar': 3.25}","{'beaver': 0.1875, 'ox': 0.4875, 'dolphin': 0.1625, 'cougar': 0.1625}"
7,1,dolphin,Is the item a living creature?,Yes.,"[{'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}, {'beaver', 'ox', 'dolphin', 'cougar'}]","{'beaver': 5.0, 'ox': 5.0, 'dolphin': 5.0, 'cougar': 5.0}","{'beaver': 0.25, 'ox': 0.25, 'dolphin': 0.25, 'cougar': 0.25}"
7,2,dolphin,Does the creature live in water?,Yes.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}]","{'dolphin': 15.0, 'beaver': 5.0}","{'dolphin': 0.75, 'beaver': 0.25}"
7,3,dolphin,Is the creature a mammal?,Yes.,"[{'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}]","{'dolphin': 11.5, 'beaver': 8.5}","{'dolphin': 0.575, 'beaver': 0.425}"
7,4,dolphin,Is the creature known for its intelligence?,Yes.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'beaver', 'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}]","{'dolphin': 19.5, 'beaver': 0.5}","{'dolphin': 0.975, 'beaver': 0.025}"
7,5,dolphin,Is the creature commonly found in oceans or seas?,Yes.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}]",{'dolphin': 20.0},{'dolphin': 1.0}
7,6,dolphin,"Is the creature typically larger in size, like a shark or a whale?",Yes.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}]",{'dolphin': 20.0},{'dolphin': 1.0}
7,7,dolphin,Is the creature a dolphin?,Yes! That's correct.,"[{'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}, {'dolphin'}]",{'dolphin': 20.0},{'dolphin': 1.0}
8,0,deer,Is your item an animal?,Yes.,"[{'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}]","{'gorilla': 5.0, 'fawn': 5.0, 'elephant': 5.0, 'deer': 5.0}","{'gorilla': 0.25, 'fawn': 0.25, 'elephant': 0.25, 'deer': 0.25}"
8,1,deer,Is your item a mammal?,Yes.,"[{'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}]","{'gorilla': 5.0, 'fawn': 5.0, 'elephant': 5.0, 'deer': 5.0}","{'gorilla': 0.25, 'fawn': 0.25, 'elephant': 0.25, 'deer': 0.25}"
8,2,deer,Is your item a herbivore?,Yes.,"[{'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}, {'fawn', 'deer'}]","{'fawn': 10.0, 'deer': 10.0}","{'fawn': 0.5, 'deer': 0.5}"
8,3,deer,Is your item a fawn?,No.,"[{'deer'}, {'elephant', 'deer'}, {'deer'}, {'deer'}, {'elephant', 'deer'}, {'fawn'}, {'deer'}, {'elephant', 'deer'}, {'elephant', 'deer'}, {'deer'}, {'deer'}, {'deer'}, {'gorilla', 'elephant', 'deer'}, {'elephant', 'deer'}, {'deer'}, {'deer'}, {'elephant', 'deer'}, {'elephant', 'deer'}, {'elephant', 'deer'}, {'deer'}]","{'deer': 14.333333333333334, 'elephant': 4.333333333333334, 'fawn': 1.0, 'gorilla': 0.3333333333333333}","{'deer': 0.7167, 'elephant': 0.2167, 'fawn': 0.05, 'gorilla': 0.0167}"
8,4,deer,Is your item a deer?,Yes! That's correct.,"[{'elephant', 'deer'}, {'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'deer'}, {'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'elephant', 'deer'}, {'elephant', 'deer'}, {'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'elephant', 'deer'}, {'deer'}, {'deer'}, {'elephant', 'deer'}, {'gorilla', 'fawn', 'elephant', 'deer'}, {'elephant', 'deer'}, {'deer'}, {'elephant', 'deer'}]","{'elephant': 6.0, 'deer': 11.0, 'gorilla': 1.5, 'fawn': 1.5}","{'elephant': 0.3, 'deer': 0.55, 'gorilla': 0.075, 'fawn': 0.075}"
9,0,boots,Is the item an animal?,No.,"[{'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}]","{'trousers': 5.0, 'boots': 5.0, 'swimsuit': 5.0, 'cape': 5.0}","{'trousers': 0.25, 'boots': 0.25, 'swimsuit': 0.25, 'cape': 0.25}"
9,1,boots,Is the item a clothing accessory?,Yes.,"[{'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}, {'trousers', 'boots', 'swimsuit', 'cape'}]","{'trousers': 5.0, 'boots': 5.0, 'swimsuit': 5.0, 'cape': 5.0}","{'trousers': 0.25, 'boots': 0.25, 'swimsuit': 0.25, 'cape': 0.25}"
9,2,boots,Is the item worn on the lower body?,Yes.,"[{'trousers', 'boots'}, {'trousers', 'cape'}, {'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots', 'cape'}, {'trousers', 'boots'}]","{'trousers': 11.333333333333334, 'boots': 7.833333333333333, 'cape': 0.8333333333333333}","{'trousers': 0.5667, 'boots': 0.3917, 'cape': 0.0417}"
9,3,boots,Is the item typically worn on the legs?,Yes.,"[{'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers'}, {'trousers', 'boots'}, {'trousers', 'boots'}, {'trousers'}, {'trousers'}, {'trousers'}, {'trousers', 'boots'}]","{'trousers': 14.0, 'boots': 6.0}","{'trousers': 0.7, 'boots': 0.3}"
